argc:3,size:10,Time difference: 1800[ns]
argc:3,size:10,Time difference: 1700[ns]
argc:3,size:10,Time difference: 1700[ns]
argc:3,size:10,Time difference: 1600[ns]
argc:3,size:10,Time difference: 1700[ns]
argc:3,size:10,Time difference: 1900[ns]
argc:3,size:10,Time difference: 1700[ns]
argc:3,size:10,Time difference: 1800[ns]
argc:3,size:10,Time difference: 1900[ns]
argc:3,size:10,Time difference: 1700[ns]
argc:3,size:50,Time difference: 34200[ns]
argc:3,size:50,Time difference: 47300[ns]
argc:3,size:50,Time difference: 34200[ns]
argc:3,size:50,Time difference: 34400[ns]
argc:3,size:50,Time difference: 34600[ns]
argc:3,size:50,Time difference: 52100[ns]
argc:3,size:50,Time difference: 35100[ns]
argc:3,size:50,Time difference: 47200[ns]
argc:3,size:50,Time difference: 35000[ns]
argc:3,size:50,Time difference: 35000[ns]
argc:3,size:100,Time difference: 271400[ns]
argc:3,size:100,Time difference: 271600[ns]
argc:3,size:100,Time difference: 271900[ns]
argc:3,size:100,Time difference: 289700[ns]
argc:3,size:100,Time difference: 283500[ns]
argc:3,size:100,Time difference: 272900[ns]
argc:3,size:100,Time difference: 274400[ns]
argc:3,size:100,Time difference: 286600[ns]
argc:3,size:100,Time difference: 283900[ns]
argc:3,size:100,Time difference: 272300[ns]
argc:3,size:200,Time difference: 3021200[ns]
argc:3,size:200,Time difference: 2547000[ns]
argc:3,size:200,Time difference: 2706800[ns]
argc:3,size:200,Time difference: 2552500[ns]
argc:3,size:200,Time difference: 2511400[ns]
argc:3,size:200,Time difference: 2546600[ns]
argc:3,size:200,Time difference: 2465400[ns]
argc:3,size:200,Time difference: 2559900[ns]
argc:3,size:200,Time difference: 2673200[ns]
argc:3,size:200,Time difference: 2525500[ns]
argc:3,size:300,Time difference: 9272400[ns]
argc:3,size:300,Time difference: 9260200[ns]
argc:3,size:300,Time difference: 9489600[ns]
argc:3,size:300,Time difference: 9280600[ns]
argc:3,size:300,Time difference: 9475200[ns]
argc:3,size:300,Time difference: 9277600[ns]
argc:3,size:300,Time difference: 9102400[ns]
argc:3,size:300,Time difference: 9443300[ns]
argc:3,size:300,Time difference: 8983400[ns]
argc:3,size:300,Time difference: 10265100[ns]
argc:3,size:400,Time difference: 23124700[ns]
argc:3,size:400,Time difference: 22733900[ns]
argc:3,size:400,Time difference: 22303300[ns]
argc:3,size:400,Time difference: 22272500[ns]
argc:3,size:400,Time difference: 21942000[ns]
argc:3,size:400,Time difference: 21420400[ns]
argc:3,size:400,Time difference: 22041200[ns]
argc:3,size:400,Time difference: 21595600[ns]
argc:3,size:400,Time difference: 21738300[ns]
argc:3,size:400,Time difference: 21457400[ns]
argc:3,size:500,Time difference: 44691300[ns]
argc:3,size:500,Time difference: 43839200[ns]
argc:3,size:500,Time difference: 43020700[ns]
argc:3,size:500,Time difference: 43063100[ns]
argc:3,size:500,Time difference: 43106900[ns]
argc:3,size:500,Time difference: 43202700[ns]
argc:3,size:500,Time difference: 42907100[ns]
argc:3,size:500,Time difference: 42865300[ns]
argc:3,size:500,Time difference: 42828600[ns]
argc:3,size:500,Time difference: 43234900[ns]
argc:3,size:750,Time difference: 163358500[ns]
argc:3,size:750,Time difference: 151816400[ns]
argc:3,size:750,Time difference: 152296500[ns]
argc:3,size:750,Time difference: 151510100[ns]
argc:3,size:750,Time difference: 151732600[ns]
argc:3,size:750,Time difference: 159541500[ns]
argc:3,size:750,Time difference: 153980800[ns]
argc:3,size:750,Time difference: 153013700[ns]
argc:3,size:750,Time difference: 152360600[ns]
argc:3,size:750,Time difference: 154510700[ns]
argc:3,size:1000,Time difference: 364618300[ns]
argc:3,size:1000,Time difference: 354583300[ns]
argc:3,size:1000,Time difference: 362697500[ns]
argc:3,size:1000,Time difference: 364786200[ns]
argc:3,size:1000,Time difference: 361577000[ns]
argc:3,size:1000,Time difference: 363088700[ns]
argc:3,size:1000,Time difference: 358397800[ns]
argc:3,size:1000,Time difference: 364509600[ns]
argc:3,size:1000,Time difference: 357029800[ns]
argc:3,size:1000,Time difference: 357767700[ns]
argc:3,size:1500,Time difference: 1517160900[ns]
argc:3,size:1500,Time difference: 1512889100[ns]
argc:3,size:1500,Time difference: 1494494200[ns]
argc:3,size:1500,Time difference: 1524937500[ns]
argc:3,size:1500,Time difference: 1504586600[ns]
argc:3,size:1500,Time difference: 1455010000[ns]
argc:3,size:1500,Time difference: 1498654700[ns]
argc:3,size:1500,Time difference: 1466209900[ns]
argc:3,size:1500,Time difference: 1492508800[ns]
argc:3,size:1500,Time difference: 1632070600[ns]
argc:3,size:2000,Time difference: 7430573400[ns]
argc:3,size:2000,Time difference: 7427508900[ns]
argc:3,size:2000,Time difference: 7450957900[ns]
argc:3,size:2000,Time difference: 7416637700[ns]
argc:3,size:2000,Time difference: 7478172400[ns]
argc:3,size:2000,Time difference: 7248236100[ns]
argc:3,size:2000,Time difference: 7295953900[ns]
argc:3,size:2000,Time difference: 7380493600[ns]
argc:3,size:2000,Time difference: 7388951400[ns]
argc:3,size:2000,Time difference: 7453195100[ns]
